Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/70/Freeflow;0%;66.93634796;0.5855878;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/70/St+Go;0%;14.39644527;1.145492554;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/80/Freeflow;0%;76.14167786;0.685033739;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/80/St+Go;0%;15.47831917;1.148637772;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/90/Freeflow;0%;85.07324219;0.8043769;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/90/St+Go;0%;15.47796726;1.148650885;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/100/Freeflow;0%;93.98117828;0.942277908;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr/100/St+Go;0%;17.93075943;1.042797327;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Distr-sin./50/Freeflow;0%;43.23565674;0.64460665;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Distr-sin./50/St+Go;0%;12.48791027;0.9987427;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Distr-sin./60/Freeflow;0%;51.42696381;0.627108157;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Distr-sin./60/St+Go;0%;14.42206764;0.88972944;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./70/Freeflow;0%;60.36348724;0.651773036;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./70/St+Go;0%;14.40678883;0.89003551;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./80/Freeflow;0%;68.62984467;0.793515503;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./80/St+Go;0%;14.92436886;1.000646949;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./90/Freeflow;0%;76.76490021;0.877010703;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./90/St+Go;0%;14.92525482;1.000564575;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./100/Freeflow;0%;84.88758087;1.006448627;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Distr-sin./100/St+Go;0%;14.91062927;1.00114274;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local/50/Freeflow;0%;46.53979492;0.691028893;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local/50/St+Go;0%;12.48793793;0.998798788;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local/60/Freeflow;0%;55.08282089;0.592078149;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local/60/St+Go;0%;13.27937603;1.132909536;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local/70/Freeflow;0%;63.68553543;0.643426955;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local/70/St+Go;0%;14.39655304;1.145499706;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local/80/Freeflow;0%;72.17977142;0.724687099;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local/80/St+Go;0%;15.47958565;1.148660302;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local-sin./50/Freeflow;0%;41.91827774;0.685541213;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local-sin./50/St+Go;0%;12.48822594;0.998785675;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local-sin./60/Freeflow;0%;48.74520493;0.746071339;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Local-sin./60/St+Go;0%;14.42245388;0.889704525;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local-sin./70/Freeflow;0%;57.36882782;0.772452354;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local-sin./70/St+Go;0%;14.42236423;0.889724135;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local-sin./80/Freeflow;0%;65.21681976;0.837032974;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;RUR/Local-sin./80/St+Go;0%;14.92536831;1.000617743;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/30/Freeflow;0%;33.69337082;0.5830428;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/30/St+Go;0%;9.621916771;0.996821761;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/40/Freeflow;0%;38.44160843;0.6909464;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/40/St+Go;0%;11.82719231;0.929557025;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/50/Freeflow;0%;43.89962769;0.67019099;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;RUR/Access/50/St+Go;0%;12.48775768;0.998816013;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./80/Freeflow;0%;79.03363037;0.631067991;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./80/St+Go;0%;15.47828102;1.148417711;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./90/Freeflow;0%;88.43354034;0.754975617;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./90/St+Go;0%;17.93033981;1.04202354;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./100/Freeflow;0%;96.9334259;0.872861326;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./100/St+Go;0%;17.93027878;1.042043447;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./110/Freeflow;0%;106.4394836;1.102276206;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./110/St+Go;0%;17.9308033;1.042029738;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./120/Freeflow;0%;115.9338608;1.34100616;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./120/St+Go;0%;17.92333794;1.042117;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./130/Freeflow;0%;125.999527;1.678229928;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;MW;URB/MW-Nat./130/St+Go;0%;17.91761208;1.042088509;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/60/Freeflow;0%;62.73364258;0.51622349;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/60/St+Go;0%;13.27942181;1.132912636;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/70/Freeflow;0%;69.43364716;0.538979352;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/70/St+Go;0%;14.3965435;1.1454072;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/80/Freeflow;0%;79.03363037;0.631245732;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/80/St+Go;0%;15.47832203;1.148743153;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/90/Freeflow;0%;88.4335556;0.75540483;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/90/St+Go;0%;17.93038368;1.042214036;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/100/Freeflow;0%;96.93341064;0.873391271;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/100/St+Go;0%;17.930336;1.042233944;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/110/Freeflow;0%;106.4394455;1.103048563;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/MW-City/110/St+Go;0%;17.93084526;1.042220473;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.82054138;0.735499978;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-Nat./70/St+Go;0%;14.3965435;1.145536542;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.38169861;0.751331925;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./80/St+Go;0%;15.47831726;1.148697019;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.32698822;0.762798309;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./90/St+Go;0%;15.47434521;1.148674369;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./100/Freeflow;0%;95.18058777;0.842197239;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./100/St+Go;0%;17.91895485;1.041769981;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.0303879;0.995872259;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-Nat./110/St+Go;0%;17.9270134;1.041998625;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/50/Freeflow;0%;49.35812378;0.633090794;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/50/St+Go;0%;12.48831367;0.998803735;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/60/Freeflow;0%;57.16871643;0.733641505;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/60/St+Go;0%;12.48833752;0.998735726;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/70/Freeflow;0%;65.82054138;0.735499978;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Trunk-City/70/St+Go;0%;14.3965435;1.145536542;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-City/80/Freeflow;0%;74.38169861;0.751331925;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-City/80/St+Go;0%;15.47831726;1.148697019;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-City/90/Freeflow;0%;86.32698822;0.762798309;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Trunk-City/90/St+Go;0%;15.47434521;1.148674369;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/30/Freeflow;0%;31.04372787;0.516808033;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/30/St+Go;0%;9.621916771;0.997128546;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/40/Freeflow;0%;39.04907227;0.509268463;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/40/St+Go;0%;11.82684135;0.92964077;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/50/Freeflow;0%;42.95028687;0.651627243;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/50/St+Go;0%;12.48838139;0.998805285;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/60/Freeflow;0%;51.9954567;0.685974002;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/60/St+Go;0%;12.48811722;0.998767197;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/70/Freeflow;0%;66.2612915;0.733492613;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Distr/70/St+Go;0%;14.38587666;1.145606875;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Distr/80/Freeflow;0%;70.11437988;0.630621135;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Rural;URB/Distr/80/St+Go;0%;15.47836876;1.148657799;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/30/Freeflow;0%;30.15937233;0.531279922;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/30/St+Go;0%;9.621916771;0.997120917;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/40/Freeflow;0%;38.11181641;0.553831041;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/40/St+Go;0%;11.82715034;0.929558039;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.601670265;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/50/St+Go;0%;12.48837757;0.998800278;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/60/Freeflow;0%;51.16321945;0.68857199;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Local/60/St+Go;0%;12.48836231;0.998775005;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/30/Freeflow;0%;28.91272354;0.559498608;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/30/St+Go;0%;9.621916771;0.997096479;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/40/Freeflow;0%;35.62505341;0.594668746;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/40/St+Go;0%;11.82717896;0.929537237;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/50/Freeflow;0%;40.67808914;0.689149439;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;NOx;Urban;URB/Access/50/St+Go;0%;12.48870087;0.998788476;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/80/Freeflow;0%;82.81608582;60.19668198;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/80/St+Go;0%;15.47828293;99.02881622;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/90/Freeflow;0%;92.81602478;66.46563721;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/90/St+Go;0%;17.93053055;91.34261322;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/100/Freeflow;0%;102.0313034;72.8245163;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/100/St+Go;0%;17.9286232;91.3392334;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/110/Freeflow;0%;112.0180435;82.35769653;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/110/St+Go;0%;17.91926956;91.35503387;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/120/Freeflow;0%;122.0080566;93.77194977;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/120/St+Go;0%;17.92258835;91.36411285;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/130/Freeflow;0%;132.5730133;107.6591873;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/130/St+Go;0%;17.92268562;91.40812683;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/>130/Freeflow;0%;141.6812744;126.2052612;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/MW/>130/St+Go;0%;17.92520332;91.47188568;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/Semi-MW/90/Freeflow;0%;87.64662933;66.97080994;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/Semi-MW/90/St+Go;0%;17.90291405;91.35990906;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/Semi-MW/110/Freeflow;0%;106.939743;81.34758759;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;MW;RUR/Semi-MW/110/St+Go;0%;17.93152618;91.35041809;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Trunk/60/Freeflow;0%;62.06820679;54.12825394;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Trunk/60/St+Go;0%;13.28034115;102.5430603;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/70/Freeflow;0%;71.14339447;63.55018616;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/70/St+Go;0%;14.39562225;102.2578964;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;61.15639496;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;98.9093399;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/90/Freeflow;0%;87.64671326;66.92923737;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/90/St+Go;0%;15.47403812;98.9358139;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/100/Freeflow;0%;96.27457428;70.98164368;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/100/St+Go;0%;17.92908669;91.26161194;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/110/Freeflow;0%;106.939743;81.30071259;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Trunk/110/St+Go;0%;17.93154335;91.27748871;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr/50/Freeflow;0%;48.9407959;51.6673317;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr/50/St+Go;0%;12.48833656;98.16177368;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr/60/Freeflow;0%;57.94087982;52.99600601;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr/60/St+Go;0%;13.27939987;102.5617065;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/70/Freeflow;0%;66.93634796;56.11666107;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/70/St+Go;0%;14.39644527;102.2591324;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/80/Freeflow;0%;76.14167786;61.96215439;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/80/St+Go;0%;15.47831917;98.9539566;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/90/Freeflow;0%;85.07324219;67.20898438;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/90/St+Go;0%;15.47796726;98.95500946;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/100/Freeflow;0%;93.98117828;73.28459167;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr/100/St+Go;0%;17.93075943;91.28113556;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr-sin./50/Freeflow;0%;43.23565674;58.97200012;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr-sin./50/St+Go;0%;12.48791027;98.18349457;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr-sin./60/Freeflow;0%;51.42696381;59.10161972;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Distr-sin./60/St+Go;0%;14.42206764;87.27892303;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./70/Freeflow;0%;60.36348724;61.27699661;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./70/St+Go;0%;14.40678883;87.36890411;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./80/Freeflow;0%;68.62984467;68.50574493;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./80/St+Go;0%;14.92436886;91.97221375;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./90/Freeflow;0%;76.76490021;70.8391571;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./90/St+Go;0%;14.92525482;91.97846985;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./100/Freeflow;0%;84.88758087;76.55911255;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Distr-sin./100/St+Go;0%;14.91062927;92.02562714;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local/50/Freeflow;0%;46.53979492;61.23117065;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local/50/St+Go;0%;12.48793793;98.16452789;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local/60/Freeflow;0%;55.08282089;56.17060089;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local/60/St+Go;0%;13.27937603;102.5581131;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local/70/Freeflow;0%;63.68553543;58.32359314;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local/70/St+Go;0%;14.39655304;102.263443;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local/80/Freeflow;0%;72.17977142;61.68429947;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local/80/St+Go;0%;15.47958565;98.95035553;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local-sin./50/Freeflow;0%;41.91827774;62.16797638;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local-sin./50/St+Go;0%;12.48822594;98.17497253;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local-sin./60/Freeflow;0%;48.74520493;67.74610901;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Urban;RUR/Local-sin./60/St+Go;0%;14.42245388;87.28746796;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local-sin./70/Freeflow;0%;57.36882782;65.55888367;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local-sin./70/St+Go;0%;14.42236423;87.30443573;ØGermany;;
2020_Average_perVehCat[4.1];LCV;2020;REF D HB41;FC;Rural;RUR/Local-sin./80/Freeflow;0%;65.21681976;69.90261078;ØGermany;;
